x,y,z
897,579,1056589062271330492704679569833033213037694652072243044255921418053347805113449718948834511775314375789348789986514257357764695119005371074501077956925879153816773367998010168337463035352852882106048465816422376808296056585503123477676793797534072952979077161795475996664
-628,22,0
63,-374,9223372036854775808
-372,-866,0
121,370,2658455991569831745807614120560689150
189,810,784637716923335095479473677900958302012794430558004314032
-50,687,-26
-642,-187,0
581,968,7914572847139345089936080672628710081124203171238778877250017794972711203409019749450124833959777439667125485632516458859243681097816038718961476963260581373331416708758372272
-883,-453,0
-65,830,-80
-846,43,0
971,220,19958403095347198116563727130368385660674512604354575415025472424372118918689640657849579654926357010893424468441924952439724379883935936607391717982848314203200056729510856765175377214443629871826533567445439239933308104551208703888888552684480441575071209068757560416423584952303440099278846
-262,-381,0
855,820,240240538521750407359077046256296219561976306993584113173692780504404210003815414654317126354570604187153728613910574803813846101321671784376366749012476965121271261522908882474772107196452653194239352573372884036938570849429907747816467644391667125314387888
606,-889,265568996408383549344794103276234313664796558863515961599722069100201779930426121369581251132614642834444664743123250507673289668826353619704759989383293675971915635417696609515864064
783,-97,50872912848509630386961759877939283730657641008879914553804457182037637617627197811290223700497087789481581959483591006819830334885554237978846405428549423569451580654251209705071092879576217840034217957579701248029256805705844583825408
-698,614,-26
432,-972,11090678776483259438313656736572334813745748301503266300681918322458485231222502492159897624416558312389564843845614287315896631296
-990,-606,0
-16,-106,0
403,132,20657999024695268717247353376024094994637646342633788102645274852325180976134729557037162826241102651487225375781979947008
-507,104,0
243,546,14134776518227074636666380005943348126619871175004951664972849610340958200
-563,-856,0
231,-720,3450873173395281893717377931138512726225554486085193277581262111899648
725,794,176500872419263593559319302637789241459459619490723595292712620678918364397574906244117120062201874810681116593642749786132706054117399434226659568030434131651924755717669757535789504530793970482734834967427158147858406
492,-861,12786682062094304179739022253232809188346257992355721833919106906625522642205759980012773798148063113870651109873281527379754908382364816614564560896
888,863,2063650512248692368563827284830142994214247367328599695812346519635444931862206482321942405811160890213571855442410658901884170154307365379884917884620857722298385484371113610034107490923540785363375909797699954703703235518560788042337487885808736236287260081631788976
-152,963,-80
-166,-313,0
-403,-279,0
762,-815,24258095192198577111702804507226602425888844017448384549047688094157046135724638848919975137947601217976370792142673018846430938189293974866316988672518455300069609000325779774222895087993725700394734362401819824232700732090875904
-967,760,-26
57,741,144115188075855846
-726,-619,0
353,-707,18347988927920572092886567162416695526372519913346248989900710715095383008707878464560148424881005492436992
-911,-730,0
-962,-261,0
-756,-99,0
969,-212,4989600773836799529140931782592096415168628151088643853756368106093029729672410164462394913731589252723356117110481238109931094970983984151847929495712078550800014182377714191293844303610907467956633391861359809983327026137802175972222138171120110393767802267189390104105896238075860024819712
-65,-206,0
493,-80,25573364124188608359478044506465618376692515984711443667838213813251045284411519960025547596296126227741302219746563054759509816764729633229129121792
-988,831,-80
-466,736,-26
-188,721,-26
643,-727,36499524940977561749129372845602330599145828057988479444633540143194201337669419092047302490538971198229138476588755258485509637771003503986021290557777713506015957394882119600662993537972830208
-273,810,-80
539,735,1799565517817278553124215403074392743547878847320766653240302229044735032268595148127616274441556342859968364253408358049283306422197719875603406072346065542053862
393,-806,20173827172553973356686868531273530268200826506478308693989526222973809547006571833044104322501076808092993531037089792
-204,861,-80
-580,188,0
579,-516,1978643211784836272484020168157177520281050792809694719312504448743177800852254937362531208489944359916781371408129114714810920274454009679740369240815145343332854177189593088
864,-927,123003155723136208567847447683223664415731869180715065944930703618254955521953492303010368693540149343822709050322214299552689203876695953600699775494388206142090885899729347827083318884583758435450548517566916626912548274908112766882031433928533568160966639616
-515,-501,0
511,-631,6703903964971298549787012499102923063739682910296196688861780721860882015036773488400937149083451713845015929093243025426876941405973284973216824503042048
104,460,20282409603651670423947251286008
661,987,9568131466127621947163770315237577352582483950433331955534014747297500715462012198465648064079848065788579276806882658480425438483841942548911565191978080929321047135323978360596199778018349602045872
602,-439,16598062275523971834049631454764644604049784928969747599982629318762611245651632585598828195788415177152791546445203156729580604301647101231547499336455854748244727213606038094741504
-585,926,-80
-652,224,-2
70,-747,1180591620717411303424
102,-920,5070602400912917605986812821504
21,-578,2097152
507,157,418993997810706159361688281193932691483730181893512293053861295116305125939798343025058571817715732115313495568327689089179808837873330310826051531440128
-925,-700,0
506,-640,209496998905353079680844140596966345741865090946756146526930647558152562969899171512529285908857866057656747784163844544589904418936665155413025765720064
200,663,1606938044258990275541962092341162602522202993782792835301350
784,-73,101745825697019260773923519755878567461315282017759829107608914364075275235254395622580447400994175578963163918967182013639660669771108475957692810857098847138903161308502419410142185759152435680068435915159402496058513611411689167650816
161,880,2923003274661805836407369665432566039311865085872
-6,639,-25
100,-828,1267650600228229401496703205376
991,23,20927902484106783612273926739453160362527437728623703270385749772858418967283908642445280836244059729054583455420959898929436431361178008664032378075583153913934702685203576143400536338012443636480379262017668896452308479037888217888995203019681763505021868120481527671211777014946532005541417320448
-635,751,-26
123,-626,10633823966279326983230456482242756608
637,-94,570305077202774402330146450712536415611653563406069991322399064737409395901084673313239101414671424972330288696699300913836088090171929749781582664965276773531499334295033118760359274030825472
611,120,8498207885068273579033411304839498037273489883632510771191106211206456957773635883826600036243668570702229271779944016245545269402443315830552319660265397631101300333366291504507650048
-89,-28,0
333,211,17498005798264095394980017816940970922825355447145699491406164851279623993595007385788105416184430590
314,-120,33374797436264220037422214158899251790667258161822699530422525122222183215322508594108782608384
59,-920,576460752303423488
179,543,766247770432944429179173513575154591809369561091801080
834,994,114555615673899844817675135734699353962886956688682610117765798809244256021411616637381137063298513501717438036875998880297587443028293506801780104166258318482051497231916848409067205045915915104980160032926980989903722214426950334461435148425897181104
373,-1,19239260838083241802870625048898248928261591440656956380834127638791856333738872368854622194768025215237611323392
141,398,2787593149816327892691964784081045188247550
33,916,8589934512
-449,292,-2
345,745,71671831749689734737838152978190216899892655911508785116799651230841339877765150252188079784691427704806
588,62,1013065324433836171511818326096474890383898005918563696288002277756507034036354527929615978746851512277392062160962106733983191180520452956027069051297354415786421338721071661056
-144,-465,0
524,-174,54918381281044877719855206392651145738155482401146443275155707673484345467181248416980477125291636439818370491131846864296975903997733150500592226328920457216
978,216,2554675596204441358920157072687153364566337613357385653123260470319631221592274004204746195830573697394358331960566393912284720625143799885746139901804584218009607261377389665942448283448784623593796296633016222711463437382554714097777734743613496521609114760800967733302218873894840332707692542
-900,440,-8
358,-349,587135645693458306972370149197334256843920637227079967676822742883052256278652110865924749596192175757983744
112,-95,5192296858534827628530496329220096
-765,549,-8
-482,940,-80
-440,47,0
-325,-27,0
138,-90,348449143727040986586495598010130648530944
766,-24,388129523075177233787244872115625638814221504279174152784763009506512738171594221582719602207161619487621932674282768301542895011028703597861071818760295284801113744005212476387566321407899611206315749798429117187723211713454014464
-622,-955,0
148,208,356811923176489970264571492362373784095686654
-935,347,-2
557,215,471745303102692669030194322623533611364615152552055053547025787530703020299018606510765840647207345942683546878845480612471323078740599079070179281429087005456174415870
289,-250,994646472819573284310764496293641680200912301594695434880927953786318994025066751066112
3,266,6
-511,-140,0
226,9,107839786668602559178668060348078522694548577690162289924414440996864
757,-221,758065474756205534740712640850831325809026375545262017157740252942407691741394964028749223060862538061761587254458531838950966818415436714572405896016201728127175281260180617944465471499803928137335448825056869507271897877839872
-537,-747,0
967,846,1247400193459199882285232945648024103792157037772160963439092026523257432418102541115598728432897313180839029277620309527482773742745996037961982373928019637700003545594428547823461075902726866989158347965339952495831756534450543993055534542780027598441950566797347526026474059518965006204848
596,183,259344723055062059907025491480697571938277889515152306249728583105665800713306759149981690559193987143012367913206299323899696942213235956742929677132122730441323862712594345230336
-477,-32,0
25,-138,33554432
-939,669,-26
-292,109,0
406,-38,165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064
-113,-865,0
979,-984,5109351192408882717840314145374306729132675226714771306246520940639262443184548008409492391661147394788716663921132787824569441250287599771492279803609168436019214522754779331884896566897569247187592593266032445422926874765109428195555469487226993043218229521601935466604437747789680665415385088
966,-32,623700096729599941142616472824012051896078518886080481719546013261628716209051270557799364216448656590419514638810154763741386871372998018980991186964009818850001772797214273911730537951363433494579173982669976247915878267225271996527767271390013799220975283398673763013237029759482503102464
-322,370,-2
587,224,506532662216918085755909163048237445191949002959281848144001138878253517018177263964807989373425756138696031080481053366991595590260226478013534525648677207893210669360535830526
-435,-849,0
947,-561,1189613526782226450238449998519920448105008161327515567244617487452752525728323498836134651596925080471838979032154378440363668196435924566232664464881915700626376672357967899154149127867438189496191356625881149764854198965502304070525679152278926466409636084363315130259012279051747328
-126,-349,0
734,-451,90368446678662959902371482950548091627243325179250480789868861787606202571558351996987965471847359903068731695945087890499945499708108510324049698831582275405785474927446915858324226319766512887160235503322704971703517184
95,266,39614081257132168796771975166
-248,732,-26
917,-992,1107913932560222642718302084617242634394213707491304322373697056856707228094640652496493097019312046907692196808899173923175472949106175979816042319761510659592576951121881510274623639758153063707231876091920910184135845830200523203728421733043088080742988814006853038686339072
-9,-555,0
456,344,186070713419675363980626894819329160794532188335953423432061490990243657757029868371504908982723472783555205531204141550984858016925351934
658,457,1196016433265952743395471289404697169072810493804166494441751843412187589432751524808206008009981008223572409600860332310053179810480242818613945648997260116165130891915497295074524972252293700255736
121,-666,2658455991569831745807614120560689152
-584,135,0
-1000,-537,0
-664,983,-80
-769,293,-2
104,-710,20282409603651670423947251286016
368,604,601226901190101306339707032778070279008174732520529886901066488712245510429339761526706943586500787976175353830
-762,54,0
-899,-53,0
848,53,1876879207201175057492789423877314215327939898387375884169474847690657890654807926986852549645082845212138504796176365654795672666575560815440365226659976290009931730647725644334157087472286353079994941979475656538582584761171154279816153471809899416518656
-439,140,0
-214,524,-8
-482,837,-80
-429,-700,0
-738,418,-8
610,-98,4249103942534136789516705652419749018636744941816255385595553105603228478886817941913300018121834285351114635889972008122772634701221657915276159830132698815550650166683145752253825024
910,-224,8655577598126739396236735036072208081204794589775815018544508256693025219489380097628852320463375366466345287569524796274808382414891999842312830623136802028067007430639699299020497185610570810212749031968132110813561295548441587529128294789399125630804600109428539364737024
736,584,361473786714651839609485931802192366508973300717001923159475447150424810286233407987951861887389439612274926783780351561999781998832434041296198795326329101623141899709787663433296905279066051548640942013290819886814068728
-441,-755,0
390,597,2521728396569246669585858566409191283525103313309788586748690777871726193375821479130513040312634601011624191379636216
265,680,59285549689505892056868344324448208820874232148807968788202283012051522375647206
-332,-954,0
870,248,7872201966280717348342236651726314522606839627565764220475565031568317153405023507392663596386569558004653379220621715171372109048108541030444785631640845193093816697582678260933332408613360539868835105124282664122403089594119217080450011771426148362301864935422
611,-382,8498207885068273579033411304839498037273489883632510771191106211206456957773635883826600036243668570702229271779944016245545269402443315830552319660265397631101300333366291504507650048
-906,-104,0
864,-864,123003155723136208567847447683223664415731869180715065944930703618254955521953492303010368693540149343822709050322214299552689203876695953600699775494388206142090885899729347827083318884583758435450548517566916626912548274908112766882031433928533568160966639616
449,291,1453677448591213781098647615776009068707282721374636120562980398361278576226795846652382101427527131121525043212532355867069203257229310
94,-454,19807040628566084398385987584
-638,818,-80
-620,-69,0
537,543,449891379454319638281053850768598185886969711830191663310075557261183758067148787031904068610389085714992091063352089512320826605549429968900851518086516385513464
-568,35,0
96,971,79228162514264337593543950256
316,-575,133499189745056880149688856635597007162669032647290798121690100488888732861290034376435130433536
-87,177,0
15,-823,32768
-972,182,0
153,-104,11417981541647679048466287755595961091061972992
936,855,580865979874134008905493163339804906301273516273200960568660882545289319203282958416081372850061074449140126480544130097833822361540978792105793195743122900696472984549789013258861878841522553464937185852481030158620214338624171909436366773573694563676580119318024965946783339380656
469,-202,1524291284333980581729295522359944485228807686848130444755447734192076044345588681699368214386470689042884243711624327585667956874652483059712
741,-847,11567161174868858867503549817670155728287145622944061541103214308813593929159469055614459580396462067592797657080971249983993023962637889321478361450442531251940540790713205229865500968930113649556510144425306236378050199552
340,-902,2239744742177804210557442280568444278121645497234649534899989100963791871180160945380877493271607115776
787,430,813966605576154086191388158047028539690522256142078632860871314912602201882035164980643579207953404631705311351737456109117285358168867807661542486856790777111225290468019355281137486073219485440547487321275219968468108891293513341206520
77,-907,151115727451828646838272
527,-749,439347050248359021758841651141209165905243859209171546201245661387874763737449987335843817002333091518546963929054774914375807231981865204004737810631363657728
592,-550,16209045190941378744189093217543598246142368094697019140608036444104112544581672446873855659949624196438272994575393707743731058888327247296433104820757670652582741419537146576896
-990,48,0
-87,241,-2
982,413,40874809539271061742722513162994453833061401813718170449972167525114099545476384067275939133289179158309733311369062302596555530002300798171938238428873347488153716182038234655079172535180553977500740746128259563383414998120875425564443755897815944345745836172815483732835501982317445323323080696
387,784,315216049571155833698232320801148910440637914163723573343586347233965774171977684891314130039079325126453023922454502
-193,235,-2
254,60,28948022309329048855892746252171976963317496166410141009864396001978282409984
-447,67,0
376,-876,153914086704665934422965000391185991426092731525255651046673021110334850669910978950836977558144201721900890587136
-639,-503,0
966,-810,623700096729599941142616472824012051896078518886080481719546013261628716209051270557799364216448656590419514638810154763741386871372998018980991186964009818850001772797214273911730537951363433494579173982669976247915878267225271996527767271390013799220975283398673763013237029759482503102464
-506,147,0
-918,342,-2
-649,-711,0
307,-200,260740604970814219042361048116400404614587954389239840081425977517360806369707098391474864128
-11,932,-79
-24,90,0
-61,873,-80
-796,-591,0
844,613,117304950450073441093299338992332138457996243649210992760592177980666118165925495436678284352817677825758656549761022853424729541660972550965022826666248518125620733165482852770884817967017897067499683873717228533661411547573197142488509591988118713532390
-270,-34,0
-939,955,-80
43,4,8796093022208
-714,460,-8
60,-377,1152921504606846976
-20,-392,0
665,-295,153090103458041951154620325043801237641319743206933311288544235956760011447392195175450369025277569052617268428910122535686807015741471080782585043071649294869136754165183653769539196448293593632735232
-29,61,0
640,-316,4562440617622195218641171605700291324893228507248559930579192517899275167208677386505912811317371399778642309573594407310688704721375437998252661319722214188251994674360264950082874192246603776
293,714,15914343565113172548972231940698266883214596825515126958094847260581103904401068017057766
851,-327,15015033657609400459942315391018513722623519187099007073355798781525263125238463415894820397160662761697108038369410925238365381332604486523522921813279810320079453845181805154673256699778290824639959535835805252308660678089369234238529227774479195332149248
-833,-637,0
-246,-64,0
-127,-997,0
44,-997,17592186044416
355,767,73391955711682288371546268649666782105490079653384995959602842860381532034831513858240593699524021969747942
-676,-95,0
57,-268,144115188075855872
737,479,722947573429303679218971863604384733017946601434003846318950894300849620572466815975903723774778879224549853567560703123999563997664868082592397590652658203246283799419575326866593810558132103097281884026581639773628137464
808,848,1707011694817242694164442058424641996069058130512872489061441999811593532881313810309486643423117898430190057111918909554147533223454557460573019149396692491800360340355587726966548041193424390330615044130786970107312831497593974090537952608176
-896,39,0
-392,55,0
-644,233,-2
-341,-994,0
255,396,57896044618658097711785492504343953926634992332820282019728792003956564819966
109,292,649037107316853453566312041152510
-331,-643,0
-336,803,-80
-438,539,-8
-23,-7,0
-687,-577,0
-249,-609,0
207,29,205688069665150755269371147819668813122841983204197482918576128
489,-518,1598335257761788022467377781654101148543282249044465229239888363328190330275719997501596724768507889233831388734160190922469363547795602076820570112
285,86,62165404551223330269422781018352605012557018849668464680057997111644937126566671941632
-537,-681,0
276,477,121416805764108066932466369176469931665150427440758720078238275608681517825325531128
-302,-975,0
-54,-962,0
658,-18,1196016433265952743395471289404697169072810493804166494441751843412187589432751524808206008009981008223572409600860332310053179810480242818613945648997260116165130891915497295074524972252293700255744
-720,191,0
-837,313,-2
991,449,20927902484106783612273926739453160362527437728623703270385749772858418967283908642445280836244059729054583455420959898929436431361178008664032378075583153913934702685203576143400536338012443636480379262017668896452308479037888217888995203019681763505021868120481527671211777014946532005541417320440
679,470,2508228255056559327717299405517639477515382672702395372151508761915556027554073725754578846110147691358081325939263447624692646145908262187541873345685902047135936580242368983360130194608842238078734041080
410,187,2644223875160994395807661232131084159313618731857124877138595181097623164945245383300756841758861139390364848100093433217024
-256,-198,0
-624,75,0
406,-627,165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064
-783,317,-2
187,-266,196159429230833773869868419475239575503198607639501078528
-651,716,-26
-848,587,-8
284,-445,31082702275611665134711390509176302506278509424834232340028998555822468563283335970816
478,-860,780437137578998057845399307448291576437149535666242787714789239906342934704941405030076525765872992789956732780351655723861993919822071326572544
328,138,546812681195752981093125556779405341338292357723303109106442651602488249799843980805878294255763456
560,-754,3773962424821541352241554580988268890916921220416440428376206300245624162392148852086126725177658767541468375030763844899770584629924792632561434251432696043649395326976
36,-676,68719476736
833,972,57277807836949922408837567867349676981443478344341305058882899404622128010705808318690568531649256750858719018437999440148793721514146753400890052083129159241025748615958424204533602522957957552490080016463490494951861107213475167230717574212948590512
17,606,131046
-23,-294,0
-191,918,-80
-67,630,-26
743,-925,46268644699475435470014199270680622913148582491776246164412857235254375716637876222457838321585848270371190628323884999935972095850551557285913445801770125007762163162852820919462003875720454598226040577701224945512200798208
-555,-495,0
-902,701,-26
-498,642,-26
-890,-939,0
863,-706,61501577861568104283923723841611832207865934590357532972465351809127477760976746151505184346770074671911354525161107149776344601938347976800349887747194103071045442949864673913541659442291879217725274258783458313456274137454056383441015716964266784080483319808
613,-801,33992831540273094316133645219357992149093959534530043084764424844825827831094543535306400144974674282808917087119776064982181077609773263322209278641061590524405201333465166018030600192
-29,-241,0
767,831,776259046150354467574489744231251277628443008558348305569526019013025476343188443165439204414323238975243865348565536603085790022057407195722143637520590569602227488010424952775132642815799222412631499596858234375446423426908028848
-59,-122,0
372,-944,9619630419041620901435312524449124464130795720328478190417063819395928166869436184427311097384012607618805661696
-607,-328,0
-80,2,0
108,339,324518553658426726783156020576254
-287,-662,0
205,-702,51422017416287688817342786954917203280710495801049370729644032
330,617,2187250724783011924372502227117621365353169430893212436425770606409952999199375923223513177023053798
930,-850,9076030935533343889148330677184451660957398691768765008885326289770145612551296225251271450782204288267814476258502032778653474399077793626653018683486295323382390383590453332169716856898789897889643528945016096228440849041002686084943230837088977557446564364344140092918489677824
-922,259,-2
326,-885,136703170298938245273281389194851335334573089430825777276610662900622062449960995201469573563940864
190,508,1569275433846670190958947355801916604025588861116008628216
-573,228,-2
-487,-484,0
-741,-494,0
-490,-422,0
-530,357,-2
816,384,436994993873214129706097166956708350993678881411295357199729151951767944417616335439228580716318181998128654620651240845861768505204366709906692902245553277900892247131030458103436298545516643924637451297481464347472084863384057367177715867713534
-885,61,0
178,-853,383123885216472214589586756787577295904684780545900544
919,-279,4431655730240890570873208338468970537576854829965217289494788227426828912378562609985972388077248187630768787235596695692701891796424703919264169279046042638370307804487526041098494559032612254828927504367683640736543383320802092814913686932172352322971955256027412154745356288
630,657,4455508415646675018204269146191690746966043464109921807206242693261010905477224010259680479802120507596330380442963288389344438204468201170168614570041224793214838549179946240315306828365798
-831,-379,0
-588,-460,0
234,782,27606985387162255149739023449108101809804435888681546220650096895197158
657,441,598008216632976371697735644702348584536405246902083247220875921706093794716375762404103004004990504111786204800430166155026589905240121409306972824498630058082565445957748647537262486126146850127864
872,-984,31488807865122869393368946606905258090427358510263056881902260126273268613620094029570654385546278232018613516882486860685488436192434164121779142526563380772375266790330713043733329634453442159475340420497130656489612358376476868321800047085704593449207459741696
-936,522,-8
13,581,8184
675,-546,156764265941034957982331212844852467344711417043899710759469297619722251722129607859661177881884230709880082871203965476543290384119266386721367084105368877945996036265148061460008137163052639879920877568
885,-591,257956314031086546070478410603767874276780920916074961976543314954430616482775810290242800726395111276696481930301332362735521269288420672485614735577607215287298185546389201254263436365442598170421988724712494337962904439820098505292185985726092029535907510203973632
-856,847,-80
929,951,4538015467766671944574165338592225830478699345884382504442663144885072806275648112625635725391102144133907238129251016389326737199538896813326509341743147661691195191795226666084858428449394948944821764472508048114220424520501343042471615418544488778723282182172070046459244838832
-691,646,-26
997,-903,1339385758982834151185531311325002263201756014631917009304687985462938813906170153116497973519619822659493341146941433531483931607115392554498072196837321850491820971853028873177634325632796392734744272769130809372947742658424845944895692993259632864321399559710817770957553728956578048354650708508672
936,-843,580865979874134008905493163339804906301273516273200960568660882545289319203282958416081372850061074449140126480544130097833822361540978792105793195743122900696472984549789013258861878841522553464937185852481030158620214338624171909436366773573694563676580119318024965946783339380736
388,819,630432099142311667396464641602297820881275828327447146687172694467931548343955369782628260078158650252906047844908976
966,257,623700096729599941142616472824012051896078518886080481719546013261628716209051270557799364216448656590419514638810154763741386871372998018980991186964009818850001772797214273911730537951363433494579173982669976247915878267225271996527767271390013799220975283398673763013237029759482503102462
-146,-886,0
-1000,989,-80
598,1,1037378892220248239628101965922790287753111558060609224998914332422663202853227036599926762236775948572049471652825197295598787768852943826971718708528490921765295450850377380921344
812,-641,27312187117075883106631072934794271937104930088205959824983071996985496526101020964951786294769886374883040913790702552866360531575272919369168306390347079868805765445689403631464768659094790245289840706092591521717005303961503585448607241732096
-346,453,-8
-238,-560,0
397,-180,322781234760863573706989896500376484291213224103652939103832419567580952752105149328705669160017228929487896496593436672
552,-909,14742040721959145907193572581985425355144223517251720423344555860334469384344331453461432520225229560708860839963921269139728846210643721220943102544658968920505450496
153,-134,11417981541647679048466287755595961091061972992
5,-674,32
21,-642,2097152
-405,312,-2
376,-741,153914086704665934422965000391185991426092731525255651046673021110334850669910978950836977558144201721900890587136
0,-314,1
-282,499,-8
917,581,1107913932560222642718302084617242634394213707491304322373697056856707228094640652496493097019312046907692196808899173923175472949106175979816042319761510659592576951121881510274623639758153063707231876091920910184135845830200523203728421733043088080742988814006853038686339064
-820,192,0
-428,-364,0
687,834,642106433294479187895628647812515706243937964211813215270786243050382343053842873793172184604197808987668819440451442591921317413352515120010719576495590924066799764542046459740193329819863612948155914518448
925,-747,283625966735416996535885333662014114404918709117773906527666446555317050392228007039102232836943884008369202383078188524332921074971181050832906833858946728855699699487201666630303651778087184309051360279531753007138776532531333940154475963659030548670205136385754377903702802432
-553,-105,0
-880,888,-80
106,-765,81129638414606681695789005144064
658,-444,1196016433265952743395471289404697169072810493804166494441751843412187589432751524808206008009981008223572409600860332310053179810480242818613945648997260116165130891915497295074524972252293700255744
935,-817,290432989937067004452746581669902453150636758136600480284330441272644659601641479208040686425030537224570063240272065048916911180770489396052896597871561450348236492274894506629430939420761276732468592926240515079310107169312085954718183386786847281838290059659012482973391669690368
90,316,1237940039285380274899124222
-689,495,-8
-628,966,-80
-478,-490,0
686,-827,321053216647239593947814323906257853121968982105906607635393121525191171526921436896586092302098904493834409720225721295960658706676257560005359788247795462033399882271023229870096664909931806474077957259264
-488,-336,0
611,575,8498207885068273579033411304839498037273489883632510771191106211206456957773635883826600036243668570702229271779944016245545269402443315830552319660265397631101300333366291504507650040
-457,-321,0
815,-432,218497496936607064853048583478354175496839440705647678599864575975883972208808167719614290358159090999064327310325620422930884252602183354953346451122776638950446123565515229051718149272758321962318725648740732173736042431692028683588857933856768
292,-301,7957171782556586274486115970349133441607298412757563479047423630290551952200534008528896
404,856,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959893936
129,269,680564733841876926926749214863536422910
901,-371,16905424996341287883274873117328531408603114433155888708094742688853564881815195503181352188405030012629580639784228117724235121904085937192017247310814066461068373887968162693399408565645646113696775453062758028932736905368049975642828700760545167247665234588727615946752
295,427,63657374260452690195888927762793067532858387302060507832379389042324415617604272068231160
788,324,1627933211152308172382776316094057079381044512284157265721742629825204403764070329961287158415906809263410622703474912218234570716337735615323084973713581554222450580936038710562274972146438970881094974642550439936936217782587026682413054
36,-648,68719476736
-231,275,-2
749,689,2961193260766427870080908753323559866441509279473679754522422863056280045864824078237301652581494289303756200212728639995902214134435299666298460531313288000496778442422580538845568248046109094286466596972878396512780851085286
93,320,9903520314283042199192993790
-597,218,-2
631,-105,8911016831293350036408538292383381493932086928219843614412485386522021810954448020519360959604241015192660760885926576778688876408936402340337229140082449586429677098359892480630613656731648
981,138,20437404769635530871361256581497226916530700906859085224986083762557049772738192033637969566644589579154866655684531151298277765001150399085969119214436673744076858091019117327539586267590276988750370373064129781691707499060437712782221877948907972172872918086407741866417750991158722661661540352
-776,-434,0
-774,-843,0
-697,-499,0
985,-981,326998476314168493941780105303955630664491214509745363599777340200912796363811072538207513066313433266477866490952498420772444240018406385375505907430986779905229729456305877240633380281444431820005925969026076507067319984967003404515550047182527554765966689382523869862684015858539562586584645632
-617,565,-8
298,-960,509258994083621521567111422102344540262867098416484062659035112338595324940834176545849344
-185,645,-26
877,451,1007641851683931820587806291420968258893675472328417820220872324040744595635843008946260940337480903424595632540239579541935629958157893251896932560850028184716008537290582817399466548302510149103210893455908181007667595468047259786297601506742546990374638711734264
-363,408,-8
899,-898,4226356249085321970818718279332132852150778608288972177023685672213391220453798875795338047101257503157395159946057029431058780476021484298004311827703516615267093471992040673349852141411411528424193863265689507233184226342012493910707175190136291811916308647181903986688
581,-460,7914572847139345089936080672628710081124203171238778877250017794972711203409019749450124833959777439667125485632516458859243681097816038718961476963260581373331416708758372352
929,576,4538015467766671944574165338592225830478699345884382504442663144885072806275648112625635725391102144133907238129251016389326737199538896813326509341743147661691195191795226666084858428449394948944821764472508048114220424520501343042471615418544488778723282182172070046459244838904
810,340,6828046779268970776657768233698567984276232522051489956245767999246374131525255241237946573692471593720760228447675638216590132893818229842292076597586769967201441361422350907866192164773697561322460176523147880429251325990375896362151810433022
39,-952,549755813888
245,485,56539106072908298546665520023773392506479484700019806659891398441363832824
-274,-909,0
-873,-157,0
-284,52,0
-536,885,-80
536,333,224945689727159819140526925384299092943484855915095831655037778630591879033574393515952034305194542857496045531676044756160413302774714984450425759043258192756734
70,-583,1180591620717411303424
304,-904,32592575621351777380295131014550050576823494298654980010178247189670100796213387298934358016
925,-887,283625966735416996535885333662014114404918709117773906527666446555317050392228007039102232836943884008369202383078188524332921074971181050832906833858946728855699699487201666630303651778087184309051360279531753007138776532531333940154475963659030548670205136385754377903702802432
425,618,86645927941275464361825443254471365732388658605494267974077486894206915868925800719999200190754361815543475342543861619655442406
-326,449,-8
112,-623,5192296858534827628530496329220096
-717,915,-80
231,749,3450873173395281893717377931138512726225554486085193277581262111899622
312,736,8343699359066055009355553539724812947666814540455674882605631280555545803830627148527195652070
453,768,23258839177459420497578361852416145099316523541994177929007686373780457219628733546438113622840434097944400691400517693873107252115668966
64,998,18446744073709551536
649,497,2335969596222563951944279862118549158345332995711262684456546569164428885610842821891027359394494156686664862501680336543072616817344224255105362595697773664385021273272455654442431586430261133304
-779,42,0
152,49,5708990770823839524233143877797980545530986496
-140,59,0
-141,-481,0
-656,862,-80
902,936,33810849992682575766549746234657062817206228866311777416189485377707129763630391006362704376810060025259161279568456235448470243808171874384034494621628132922136747775936325386798817131291292227393550906125516057865473810736099951285657401521090334495330469177455231893424
-250,129,0
-902,-995,0
-314,437,-8
-556,-952,0
-623,219,-2
515,-697,107262463439540776796592199985646769019834926564739147021788491549774112240588375814414994385335227421520254865491888406830031062495572559571469192048672768
353,-367,18347988927920572092886567162416695526372519913346248989900710715095383008707878464560148424881005492436992
-349,367,-2
-313,-392,0
-533,-637,0
-971,864,-80
-268,323,-2
-825,-661,0
-496,292,-2
538,653,899782758908639276562107701537196371773939423660383326620151114522367516134297574063808137220778171429984182126704179024641653211098859937801703036173032771026918
608,-736,1062275985633534197379176413104937254659186235454063846398888276400807119721704485478325004530458571337778658972493002030693158675305414478819039957533174703887662541670786438063456256
-385,48,0
848,-835,1876879207201175057492789423877314215327939898387375884169474847690657890654807926986852549645082845212138504796176365654795672666575560815440365226659976290009931730647725644334157087472286353079994941979475656538582584761171154279816153471809899416518656
777,-930,794889263257962974796277498092801308291525640763748664903194643469338087775424965801409745320266996710649718116931109481559848982586784968419475084821084743272680947722675151641735826243378403750534655587182832000457137589153821622272
