x,y,z
-724,161,19905176879683043899369361033467805687374874320462146170707285197026683229920383610456992997698898047626383612385869639982489366001373005044304757859035609818961070395691116036073699050736657798256857326403247527857986790889914297595505783055167766597423299006695634242627140104313832289502982674976687142496515271583519152470860249897832798556302215193626
-663,-265,-120
325,475,268821853887930533692058870621551715080074676178468226564688352160332861852506188630106590375104561039222425694012140855872083549606306097184502128957468030099914870249825500849151247799332638943269764791234308226451436382709190867312361756362134989330560299155096588076751337591669781410002421259189813937158941769700681103363159885283348539183770986864198198148911806748469789750272987736193359860407940468398792028536804040175547616611698998457893444363999988201544530212916640400728484823859036767330286422880173760674997311876569955805886280395989130946584542940412146870174965690568753209017213598732517404220657568772095437190660872992192753900850288701743684626994212612174861654611275934190977758693887788863625239467078021125884258526701381118529724024335936324391968705978964641703624534217592310305506081171084004410357209050878060434568982811727022575102926675199019058412957514133003308289110712387302237442619233145951289167328872637979287407322668153401443230629431947395888616115492515677445260595258431522961275861186335988965590320715046106910853051043874838809116310908870473076250560426231758335078697329390215704641054274720531141628021058550639564441908975050067147636006407166307915876372900881992643597434393398781793393936823122203350067138672002
-391,-184,-52
274,934,201364263927174890401505534715051930706560682109012625569192251308400261935070300656220740402770756112391792962976832856106531863387929061095582186162266846930135084019577708445141095663444408265757518518023977631635148570657539475554110533371470667019617643788658674308932199406654723850265875618538464718431658501718862807384349495013138135412760745091335757914624210413133167202739100093464236966612258782997012964280839384278767610722131156046952328442791103676839308434499573649593830448030246920203519628071241054102900114272841076430150551897370205408552156994806242134008256661041081941936564240419753337449017419233540887883605680684980033135565722461195724959850868641793802567016704074613079596734304431719131372932725628778760100774677382737184640349049151928422630503322380889890945987816695955715406761100623871502035872502807170222922638297998976692393989169229388618603596441930021726789275290671952161880085809351367212579386102681900996486806568033305632259433856548882445985992430305472000532323793741036646495619591360811259973038714621880649035011711112028148443968234664671575901205937009037298616877862855295625238911577488562490274967391843256459819063846631416087758415405340960972353645440278810622785494616439346133266969009561561970553355322718360923171851639853961721869048345987965795130800483432500697695450236565544220095000753531099839082903267788374818200154570555291521616633952308634648828341776596466793247724875355410628434982184206670220639518504494490855155779704227565411118940896391529827451728514149515628960311765651256412062645350990209016104122142176459870672236770804434972758923976490036768379781766257441828403841455271205530914800925447466564131922724990399850382687051193255224535013777470339134206201573902251267592167247506334590225278725848169054732564015132885388460983534931544113684868458233343683983722650084020403304770547469986630170460284732091608949301860457402331993569473766642099997249670114806069703865407364717349887917045566632036881175605025052622281861532507685440335537625947239400921177261464112309650710372002415253639115737901364816717875620025453432056030075532155343749719920943068551088050961698978069170244785817887219956822608719589319586972648999319007168479885307721381421904235243724595157728240646089909673962946626898199209748048238401377605332054672091802472409576982422985686903701693743124762696872528993618034748416656926551873236957902372247950107449076963413183069358358738045430988297468309544232667011329308709377382347544235125344536866733025532840075391662822433836860289476576588794710986711542653387288303202932797576515346081154302107283707245196734676430300376390663322375355907556191561788772567541437704230539923219766203983989822834919595800558599257732947519223519495848050
-858,779,321869278816743570235955515670523630062366007560141272713099420161597361107665418352128518208714178971053011144908318365746726432885553695745345978801110124754844196884043798169766006621270422473419061149069229295058076387200462127705215939508755185132739831599902075524557871122186493574761872883854395187773429270098328020911030837375594777387144455927368723949668527533461402811456687687128255029175186909298516915387596169439221333071457400359224832626305022832656821390455896906673635083355431656870205173006489161699383162636648907776386782281377068672854913113164852382924344173350982538059520582352843383155188685592260350429725233554516261577439779288185934504574859813017891607520040897352714811020571327745694731907389506958121340659020552333640314123810232297591473775876369422588389385409199407653989549407739854432669994267443768362082671154640309696407983162776906229335010293569241214600621669846816116528569264333224250302022930971992847548481617545624338488616135954289593674857597939144231643630042292436994982623477945508018230419955648305614131192458653282990846329963166425614054363400522708420686131254644451717566766375257633401956060704056459923591082052972847596164772320091680050354185664498945469439670417129016713001454448952454775614237838008314012291492807089293359105053770014329157303640492291718353249087061788041869393183835679351060767309032713763809479092854858633679886735622085866830980678976080677183068796370597914228325026905938410429693710805544783457076137902280236511473727057596776001099351845513455582328706451648281358428132899833493734543869429049730349617843846194619807594186000054475827668190165883609422618694579805965000694449902005279969991279377058014221163657149601485905052454688348793322497084958227828752099271167102554882359110088493564635292509903489815013769871928101490649174109271798950662078423868328825261157191610514659256582924999953099362134109069810775404433682857663683427512824720190128859857147928677787616516492905872526273161328883868182990367507733292972461330771666618031231404972997312565457452244177182974150809396293070145141071007386252333826223302387181797224959385299461761798293258540999521979562187893329235276757582244395966028384015008606348902097251505891491995050
-887,880,139556957301257046076120978755291450044195346406627885945003462919547916655881058873152024280062808836904920061197865684701264287076894216679731756420507295258329870790391560060138611895792050778870284964606231242404259556174703737944965224514118487517891101411601593984513435407693106700503049202433096366332045527310535897244035709954676542346412613191163092668424470119758607423273179927857969424947912940712018397279159875722399978389768895432018593688078138931526336453768132586475359092696077276162747741033661652831598889741002200560971911646448766366008648230938177727989128374063967968649396129022033047768361380898871328797925319846718182992696813340956783181046663089724845846785100896315369397367749565409943170891168299591842422629623761453732314856522893000701121180604686233146914227521464393219241127925745560127142728865068312636476434844492417500038287224301342672518763982478101234981524070197179722520580527949044243053909770288032072754879729903453998373163135821894957991185427675182499360419856580160235087422547097098167268977056216484085120292773520051753251579433476365492251314871842426754410957141718383338472859500763775821490683961870709460078697428851505308574650299261996772743226881516200515830266661154678341466184866288573523521543392834706671606174505680346503898486977565038267723482077431337142279557601041672023375281290559424829406372826142107347868489246634248863022510169014001369985949318129869931611462287915666597353459212829912026865456663112302207778089504436278326753795523366857686071998120731573098473911579315112509370089977634778901249202486906922283300252669696794216687626076678777535999341110212827042767981973813749255264154941380752493850156980495984885759999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999824
-125,-893,14
791,841,566803425218198606496868494138027438187467473264285821032872301712376178970286819406096624995672645879311789451437208963770767704202986293889576020916235380233802188390934092414146191054763297909805597103187618493347649494317008565993336985732037601631879940629587717837117813648410684509860554238296921531670084881619260452952986849372383745756899983655337910629709722329429345268445123873608379833384939007840554491416895511935434297939931496933271676430919819753641348548535649593549573586859891585169784237764821453064469497567189486117361716290428968367548384039569634897073844767386202511497946430613952169460900767755067223084691363585978174791820987800275167582337483568278276374324994863684753680399807238831774416204866654553570012769175817497526377039561181240264842065493246859179318370607873946050312618837982569027135292092941176843114547458686192166466809680792067521574214305190777443384961876453598265187042564286110512141086603559490103728038199669849500196122979265165049892269323726116031228685302733124283974302775964982941408560851867130797945876162677984449658127077443182022313815807751576664693068839372373107293270873446795551702860502463688018811865549236258488721468693839681639206948068133332356742851890946946465174443575385485686114033162620858388942956623398841754837050774110368055976987060240746588427454477389214060913279346321642758264118148513593711507523595155201767528265966712138865441698432239694886360370652463250368157038862845679998019180561713572614700252843302396718856316185081199219415386816970891341088566496070392857134112589301227638684328257726102565193589918004166023332728293916014154962769091283519473035195528748339629729520678688388537151102815330742495604452883137899949208072035480446800277792749690405947230286781432248618150945562642835135269027101270621408126788557479222524520837955429316112901155461581322280862730086221517184942643875143119506479654225739858357340339650131087019411875853137800842194344731163498514419298456329322990609639032834118391816190088807540063072832240410926167301506047289302739467318890675441937033003690788311898656669077896379337916923104634679957531660345745044227257882261119323655618863050352862617710560370995480264007630212941678298232402519896382251836889683921260249138006952487733750531780927820961685312137912999949030830915852476337625351868441996224462876422297998365855379992841371316089509200506885100498491937908422851865548858936091845130163028578684
717,75,426181657761258833198605424151960757395791315610122269092300199179088043392834051588896184557263865748388820264835885609500110149383544922100
208,532,15310464997987750321423081336224292094853543774247953632959674389994601803617623503631456707316348113533835630832262120216532691814404994483648252866472773852912034690434975439322943234167527673670619153405448447526832516381196896615088938578265742579515956114435006072423324710812208137689527239086626852774567255867375393901743002039101371535643079938663924795417184706293820755519429087248912160044817033187847570945745446671272028511446076080197775247385905306761917244907049138708142991064334931140405972279979899517520170947221659952111464917748569817760557643963234673251251729483118669058319566657094983295323124176361394399112893071473123197561216905172987999031617070669449612726963061099477384795470544151997522584128249850679509583232417618697191840858145766793844584723541471719215799866441181755960600385846092783713417214480343699591840425698905239286732426840342036901202101770655241529631936329602683734902806183415617866807706591493425252058018102151852594562130631444812907307866881578556007631726776251197070409584278773103175385059983334896076890848699553360037798050665474768795018654759133316082812231371777122114298522421409548900523959783510486959222428528236352083130832198497330873409686631368830166676723651360693981468309374898111871211021463246427653126903672678750310002526385283409905984365989628557526144506213898577292974786199474059518142137181725875034021236863274148955424631831592223328046857441324707518114431074
604,373,176764180702533011776301655470115134681096616558692448783486375834182475795379384167005327098994085622162767115213704008032447614118532415515813845462334341275733043605490984061827228053002242312497458431429149082705010070164736888824300789667209683132697218390423870034227177171671911050337009512635810619301419066356131830700622909524845275421762997127116864373778190670905888120260478878663402414283551446762527126926290515591951644088583977851740171793737201211306687596096316532955720663470001853923058676288396315738425196446267617586235828695047051249880155275408671587025710175803686363839858995669958670696203262440528232373346394722742089178905690833125530889539914684179831941521450948805471859657428285393374754480771788433594167153903953666773059486590485927256236336401143440405956994810525988183272720046584897666433827494854568359145765185863660546385305585394993389443849738134094066202265828080716716831007315328615875179299565265469181357930
-536,363,176240163932601908053014145552506383006200164417776658758734029309885741741093618098080686323561183197488026735320532063560928434153849735711796345976430529226902707907703460036868517308197640436861416872393439913496065753413241465800867531669840521307873270109419019556743677575991666324392121781039726218593662567548040946024790837329612227812208872117370120742779111170250921000803098912795621592280944697312092610609354501515749361019304403033921883448843156166706786354555676143988218946972520429775012768689462376475817784970365993697383386806924205038058721829243984846189390550723950721344027847408157257731552087509276478758268132469164096779996407535127562010068884328781898134928949331107062934111866745809586456197964154191989028817173524040157568612905117730260993646684499079739622478232648177070118037639011364169507318124139164869396093467467834164302933214792874004407601809988209408201933866126636576345799880859
-67,-709,29
-99,187,68293665383376078387918990797673662487859147269045247061097674278708881236578955758854878210779029926882310965631545045707741156675559698524745477069016580179377851570749894840691882095761901888284910817575486934835211358194122578095791172164227663751548034446391777971497375283446189145193220165374873134754090824610901558777727735854313957232279344978779104587537430520945937750689895566519887162835673783556489770906491704
785,-901,242
-105,669,1622081931471243473837620180276504951164455291631404967018635617932061670207617693200368157800518942164287553426614739689671169060559594015479872033686740474071220312110101061160615220982002512998484554501150882982623322095381572855585220681783529049872375521582959049589111590590199491984577382396111773360960472645698737200909063059385498304287090194272910271034546902113912005118712086916502692333362636508764232138927277718343374730591271766176582701078167876758425314965764082259611755443390950364079608503930103005962561124589650991958802986237948404597455539265576425289974889713133875869064652706654392347563785028277249255335920027465895646887656866842205196858421510599511319538225662710601389491631480831160543514535485379564189464787167575706532469572023434335729059420723516438952722362230027087260645144455153808234903373953288325724722468375472273767855109584771079413091322115904666191878167203749999041664315500177530634458049128876928355365327994336672899950576341085688059613858540220735344990426815266289867174488940715473406783420904227452642084555556290136758744980284523231618704923264455858218127789752007576319758410711252648275221559597888853926829031047516202648829145600829559368813156361493708505991228491081730189491537658271012486322028657627068734155413774768309018739895913292388575225089685261528057116315647332745305854140920790819107491241594140631153995032699137998063118053025776992564007858202017011038009392868633430768052240108352847443661496498037995925899200081118434630591339980481477599916117803290545332564749009827683924628361801550171997055302797695914520383396465629181906148860545060750282282611600121593040149363267153368819273883269073490332133656885800930493778532261837718427267050792301095563576455377391214533038358561709940356582434551493176129230429216713363938038568691669093242145494209986370363577164954652913663081941443980850848
375,-447,139
-13,-360,42
311,-792,123
630,976,50468691238462182815326637532196659237842200009273649833603437090932862568394867554533664407170252914413209487881148430444353982393176367780954701625388163798129339633655985727769966526807017858194662872422466586474094809156384002740558299489166725366856452311467354917179557728306517150223154515333357491158547528693952290120433041060343063605418020857132319610013981542364001229766623985818289467054119003970357146129207988347561411854334242055001154429100907889358603841417364519069105781793757114990438424918381659994934238353975050709199851415390837585477731415839877962047669875800980799377144035152758207509634902415264845904167452734348035066072465720067639096650240298447206838190698412310817305666609697354596932157009795190273743636747579005543200156993178973324066678274546289555106516852968482642074290188013774074323292512656064021352834738463729758252389261201988673241279302707155513506978687850226407320235389998856360639296713580735344781702295431865290711771330921035780465692132933591544329918777900076457573405790333795822667007695756546010611708196642610130909095835821852639559999183564100020515480916841081004847736031045886176297860419126087892356209808964076921464221011833225612753378074521092309619734050634521708675221378366254579237325411945147193173760739329851490081732185124675059787275923509954422314430509368827273378665448241392032595041584968340684928690942916626402069416297972458693816908183669263082642396110686292484945466276965015205807818774091035120286211081526620022981319711299133683169154750508493081776250222957206486235490843526500887530268543209272901386951752136750024568530215793396740174534316383677553828743608116760494938612819587453683249910690556573086031979660102682513513322963216247425444964951208551800833687831213445615711444986960470272644270417339906902605674913245896117612602317631343212338835643341365951708115799297133622097523175842679115842603848048431921742681788962426830902498670731647908209131634862485302759944280216696279300120770205957727405087128612923512438440212194980282495732528549307321976850785633027985296282710985176470781076291556888967253518838875385163890307349679011545240969699341282801603766645911664168539492033350141579971198956572194743158501537301148495402551411254734166293142916385719736073834294302297443918348326029327193073745241540899602831591602773687714989376144286960310908960382838228388625609899182324854732961356888642777321011275579699741935988709108883515140047152461496205003082703924097998250545494885403614663279916111525874939562584070799027080055710997588591061615125126712882254589599383781171008423063085109481979940131915029109143960369292942794390917238383317667203311857616853800299316576276559342260265015887786648501420581497294821388416184010750454254315060517837664950657057554947799136431925807759728684014194942431638677809454619577879500897376276621114176776684491459948091770135685917311179
-721,-269,-135
-409,323,2967663894326093471160739059910140433396646334521225430381944210037073482103757458989217404341859772807646859793361465616596772756502019866246945062456687318362189920152499404027184867028848847163904921264350286363082266858082816673885309453730224496731530167569967922570325185962862738318755596107622096093656654730176951558270856971654527177320855474353094730822819919978368085808700697608778044087026536090468338485781514789291371396465717816540118529586720588238217815493015577052901930453299528163721411288694860388689782723282351162275755584416945352552011190638682443439971905598573206926452057684274379108814433757303045881844330557471241988503653116548829747281516683748244643233917183574514057617940259724041133332241344268676076260154212677915540363063646640600481152672496873089034992974558188776610
332,199,29632084641717921185076393498732536497349944635201218494332855221167663541625367981310929793345147121241650145508305091443823847681234539219748663369536317721794175593796950011899391960424439317396273693140437526031502890594681219573076947054351173072902070371572220009840226861618038521668569472895201381120404430458764870368153654844530497714335147847018102991575207318418071238775263789229359988875908814317145468123516899559883875747326079892827203999928
-755,-916,-143
9,-657,48
119,-379,75
-88,-752,24
-328,-407,-36
508,-361,173
253,3,136
-907,-16,-181
-278,-668,-24
-517,-863,-84
-929,454,2010745924517199199634228894394971688440530963068549905353363992777416416294694351068533720153750786953858287920034421243723975674847579502335865200503295056312168206167735304106634102221113073719124318121273235722992964265106098905106449788017171766766548696496097459775279603886680038917361485346920593947913986094639931775307450989162570772179028376679271521351524824240702019246088844805186546810582524615105539464981201887282777502996850031455951841681059749426811091851935498488152929272028438502537415515787620985974234285457997309024039027153094619696506829910374283841916336563728725135549630681760593539998663484215606539662854786030758156320927842985621910221287326961951167117790939914149473394406157516171566804944897546850473650195145175352121856127284219677886019470594914251821397174848777579874305791049374645188799576979561940940147221679934853667578447084883906700287457550875273148151912440849669509107416806421487260029959246186702319317386459302659396593989587783700352923035281678527267563351507990259753227588756718236747185337777158125800269828015385220009505655552671424346004243629181146402737561754984542914899048035628960734088907971186367125234528350810455390542391163492499269
540,699,194780665900508253882939117760382424312701547856981312500440803213142159506241468110945426996606171812805216662872447421219671531514211115902472919963752104655532429541060452505272456282021364076942681686976105977778715759399111603720194967134358242370059530248731760960043581307322778127458096835316920557799329625867448142536581727303459890291100391439994846700348406975911681982234530683383024735506454101078993316692238548535872540745473300683184644171885064944698531476800783923907995842138566526738846539182913323644502459837656655925062497749986635647954758181288417522198015644255086605910194619823565836696166685859638630504893392832340480751426371979645468404151224149231265177448853370680776636027926360729768691981218953175917757444626394143999521145960792525614224789447778201601287351576241159056609286777995480091185344756968653434085005260770364572105658152139697079945304783921225187081281837589004133316911104274965092202453457127162830285151322628323856409184142616934393106522514498476577008978359013599208064407154480165890024646535292187331739695547855003213939481492523169037669213979780876946228490674558793152229569793552205346453357957106614464544364967112904345549622771289608357978246036004109149014023462112014122506566299946972514781249039501976057359872936070677004899550193711194707441351591893830449435096866090396908824013471504200086191113462071468521448377980281564290987501109505695897137885462827989928956845466512306979776546247025285971179372037472329940456677695562702590654508237604442774221104745497157193860028430810945408102169131864298636280157529577548773455581304487809269202035624488748405953575867498976632938311349562096037486677836226618323930631101593039069256638476102330668762193716377781808607892230616802176321862196214004702703739714393654360576641970524484494484254493824271119251275841560452956181687095122202566761105844338442826151428689365704629399130194022620687237023885768112065617425738199496830946539323617747844371499480
288,149,637902043539422117201365884964068508050683229213767336047815502851731699385944436675296039521476929966891358120399751410252210296195670494578932825054062284349965091468042163117607655749209497830854695757413743685236325782290536385200200177351462134234538243451080765894704672839777549215175518368102381768931377274857937467
643,296,317940954307829816974686398423959645984219701452801253209579677897335050283869112624008407933157932509623679390354273404448664015040024920459946232995604344157798630362116757263408558106261638469509028069208400418722903061729226751936715882525813518978958125748673104801170464791571489301563483748201265459123182639602129406796286822021257286347347971507636228108111629572372332831249005694591371249437393918655857636942935867890917777741899503906235044829487652798734003541435703740148431236794728705297912603248098187995151088250504265157198099977786121334297914205265588661115223206019195650826056640071440483172211018248969103155021215390147419097045897986061220836912454531377747244276919130704348889194274287402840901545885902
771,-926,238
-330,-504,-37
-852,807,702979273748788561023828811632351765619418948204951716751044859391766269368417321919644936546061555949748712368781837277474634386402739118846583336337409363900865145594901041246645007199701717682294346964373698129456438546974895533606498957350545832328822294619399692278455262677156168521453671056689920172508533965738965776865773493799207379975906523643632030667992549526575726490217019336849105209266570856929710749483766339143690775407360908876679537050518650063688496786612362800231159815021852348938112947088118678895212639723353322971464522519415278509139608178459623135858561642681375378649993609916088857044885371359176262330047471990021291305961537286123217309528106262800249359576151834525163980064241960106138688756979662768735425368971367758215635783919275006972684312967333219427914808733022808966392989004913181682388838421646536264059803755258490775930855944613760430345879936328260776197273459692909323539077478614534088537502503803233941869002613478333268861721561220521991447559265604693470416474715326202780671526614137008595862618877231367641294457955994930586773196867172422446111564270457526946306317811584571392287543486005773380446187469510215292589111006438756458781648770050294171508655742716072153351946773889761554571968018125177125174760771196165927659922851601398501233834044825534552406485559380063201254686606005563001130030104365934523061909623343181912714637523625885723065775302054126813534059811972779461353200373503409446676099840440743823444770374964508867267345343203118298108532764115480073686373157276194373127894846041616661712482403271032950371289231851877623552279164147958451508850501208440907527029199188694281279980724221338019868720040353053898971061770257377492597505130740826683549121909708212742713649245878255704147406938172379181900575836057029729265870386237447910610481828904113864779086903420491786086040411369478482707097933440540064723271248161532362985248103112419716549790338590707595044318140376317549911070671513410960937987053882932994534631832954355575085969907033551391003675238403600979317232391983227260453339997398309511027861889157686989412741522784918669820741662171384098605405816227272845739385631850926669596020723363559106667584527091246073521329099386677848729962177976264110553479157982064223790453598800263074185608195268493017982137017065549620396283318273888501737776
-115,972,1027092382693614216458468213549848274267264533712122209400214436472662418869004625362768700557725707157332451380426829473630485959339004149867738722096608953864534215649211386152032635755501464142277508289403434891444020975243742942368836579910208098242623061684967794815600266752580663281483595687307649904776800899000484103534573979334062832465904049046104660220505973505050538180250643437654409375728443182380726453925959886901573523090619465866810938078629561306599174923972607310649219442207992951278588892681161967770532314854195892941913447519131828356181219857012229150315613569162930098836696593474888020746503116685472977764615483225628639443918309216648893055765917642528801571387940219884056021782642758517893124803355573565644666880920219871370649806723296262307899148031362558110611562055614190049332906933360406981359187305353360484377948591528385990255894034369523166777375785900198782250651053530165824984161319460372145229568890321167955690544235365954748429659526071133879976348254667755220636244075595290123987745560038255541751251200827018722242010925729483977388235141539109139120069464709993781356334885359200734157439642935779132120725231008699003342908280056975158266782782304550273268246184659474285971272532354920744956064671379745219778013465792544241259691493098443741845166419905920702654683993902052727208789915748213660571390107102976665776293366616518962323688316843422737162297255648351087284877987537325761187239807598009767936409247247417410607537333841650998421607775989879490006136112078031237742552602618996017404602674987181629319060214150458746352191115606789019875790921190573561400752476956787515392210098071407806221412149732955903681690377998882038499470092453400748916257640501488510563314141992573250882286817352407459053866180642034662845694338400386823496563185664221362457851894843439705365082614359220653285052800751906334000698723288454227654466240011140570190301931122357632719033275258503935182047714841766010764632214069382579660602964184231995352310981811428980530707871661256260926759509418970021224649566130995825802676411575264295689037775857674060557127369881379685432291930869072749065675720647595081516460449973211035071920099349836074945813885239767788449030051892470053308048906746273036871919251738920141071153777908913021898541658119513188402271468288293408246833819954990709460114510017598873554406350044072275643892449218394225569069468466660333869360644718801813500285081977089623921689922204185138003164149106921903053243405307546841149889662566529697217181329051855403329741409045760789280950603184354320839342588593832348459938736210265795978675460906504449491132656307256451707333439200130425932724262464823848348296787445624028385464112471408499986690593095395244034885421580844176161027627954578726208600199909963055422192706751708210693468639072881081717288837393188012794669089175022406897622823484220002211676520484520241135633
387,-193,142
-483,594,4257437869321663044007743917796010914045844552850939137157776354205786386595215244857250380237762146964976552331154418639976727395117277834461391942214490417153698138801423626039204911160157805411353562820500926676925116925620460647416933649165161362230195303184656465732730154913171587807736248783335989340360773551693463219810663054672811858308345000759985563112223802967235419379821389739341732901848024075237263166332401280013827792661660143614782620979139484305932152141392788004271284368724806946722115806665824275602762706023707158419932410528792473219886462670181262130474416143323216059785570948956038411925318892223788454133465973056798324551756735608671727573040190991912262218224155949603260650136506559035611207230835770649337906537963987107678526943129422551972358651635214997479652945304072619391815958884768357936699726393155337718433482297833224485210438992998822530966212009911025981817661604316488409700418087902052916347854658748821462326789874606818299158625558293486598515913084097677913468360748714293334656585176872212203070481494510542057454870937544837563331167988803288220128612446429703592623679006343203047492322670789965792016756782460969660682177618136193757752317403692380618127876450265203064280627883758390158471963013495415985815159410719771034246378584581027842238234165170195809346570021800334671785462753463140181837928625416797533107209661231795346620792702030518746012483964298922801228878283941821575032921117415793441755336144193466397587376881015915128564783218881533889985587072796967375848273618442023883294813148163580260224329544833165833323403744931632602841870794318003024532935731470424941155844021
-55,251,208019520873360744112904056167886279767219294013936186400097011668328314764340686814873498892302570501219872939687797991470310125040232801232060226609173366155048873521889139922823807962167982396780699422253122091459540203366126261341978867120129328220789309236974578793298959818129622958764512158875059920871752588272217395244964077908374006006152357890075824798983357015252609362695024193588258019533966841098749179054893912693696046828992235449191140459910380904770867444670828317164422938074258322100798229829933311469174903081552476372775383642854097710637134772713836055242637361398842449226625283
546,215,2980361069474226229137241983532407212969088554681702092132013191849304570524626154226717067714959132446654891452051477610117705594519797212592352379605256642569209123504642093743944550621924999654380462515921825910070800199216263000944182923754773150885211425122046860918066939432289713670656051931219752192930226940419667051471068104653357727171825748191997471095913585479436142237595362333995865469421998293747396520276036350395078264167688906437910051510135032992732107004485442303121089935302734557
-168,-421,4
-219,210,46350230061129974777770556306279037398763995223312663236277574689027281656451890662070888769215085414355209476208609719794354454003931624932915713715652692018717718266370740231923488236753595949707184127641751613968560116250698739462690326819303478839475196840897859848740942200999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999991
-155,839,108713914865880951006422615382991443714523923233926197641144630663280550150924822203995029850148218319493338557205771117735520500812913298009666770138570445809325167993951787502480544055581675252908764948743124079343481443411018360712037382171268408753050864107487113223335814632167535042020220670939277788930307406835079555850408620629315940185231142217864047201976203749669171216074501950165983845753714768308179731055767889664813725624141875461459908040387249558085663388489128466682608102193179632441115902309704859620345816734336342188283718684048795557479503429682817812465720603857941109758806282180863596244417688853572756356644374950645742977721574624399227669752084014095547401198422979214327951753855285601045561098961099179135807645711445223478071973923374023320971874313605093807117272599696053983831965850816423656079159758964110437183452053726966790245564164023082031498429896388278844763801147366870901815041372996407501217753534105789514170251883746203588971669910317504878347088856452697620612175659919636798483405945011292798342797041380342849442101325849335476895479010830135420891602608512423609387183209021681708766263231293236552647740496942196883421982752730604995927816660574098333900604595086513238464154078272527765324569204055658119421052412852375422695023638038040073881180956054972366499507338656917215255740276330194176557334276393234490171629240720731879398589158071434212444223122110092551368418059783465750773340797739942125265884094644725707565307270235654173116981892353239462726918708349937657407078606532093406795083354911026072214587660936841678957143708017749705895490682756698402857407516216791007613947748838880192561768739075670895526152186960487662995939753737043778594091957753374961810932203155765616833114883349688298352374339811910216851224748165526869892432355441081693937407092439899375255113866947788478311361858231612021036011996711626864108616487846198031983817388304037433572163457918745496588383704095293911338399226767337319170739417941615731747902052891443372197689625403657705463862800427565644047474483086752754877792770279155789660676098903911434347165455218018101103590635866979829477356354096593439856126774883853975382326602297671607479414914451624875515890781630190857546310746613557265160579405176750285199311879174899758507550887656156837306951260732085116518125525033670060940543075841149467813073296350016819707658539486463108458591138021936384993836416032808148750720830453286739871166
-535,660,7924966911788928409172113639065289211253109777226547478291274102377413981944630026152152639631932181020685881475740100773267368362743896018275601936825193071258760189256215957426530477717426346089034819184993014369753765363564332447004326635675068088773671737723143716671809018971640115704446446450060990403289181374616971115012873570119781764828240677740413999132130109524617789204878493542222617698268197521564430470262230636299577268868475074491419719843941898378046893121787064618262367983588877757992411380626889868036100437579442979779376006730223845646733612046371797412589078608769263097336347106585846348771072412065759540098007407780020679282871699598316654079884002736901106619478280743855562731601084967840501704402255057883387980673860661122541426456997817743092365478810695717099184236433196547399281365493397885354171427971025393960111125313643600428893215894535622385270054916065248111976684820721004905568013010981385441321602775531761991093238449034715203726339734222857139319537907416087032667545436235546673965137008289542698084291047503370302092762041529876216499494365965348519127070398006521650913142299681916832154611054831885475423396662486015851678498885218623035783329611775999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999912
99,-667,70
-822,672,9820904596206243045508551602898665705475679066059899476898925300069060851927905944980604920347864636149917723091678935758366741946860380753863760211090965329692299873060012816344660025806397451270128791606007131956154741005939544834026507032590813597056634700199178419876828478129970004248901365711089053143083071478903451433014076402988035238895406777517182254608122283879426988752525301128081854415048919852452576122440583921787335867947403084287413836367438085975769168873069790625707887000090873211536184329163855330687812729766628500838517838996269687445284579421790624516451602560838988305882790829657823623261020358244546881393636960380469155985395198560015031355286715574203319047689736800143455104601547829153393825131741621654819516456683820509105162949476604569828325805438655333114728221598112410117412312746527651714989766161670546214046155094878877102131497492960891553570863380814878739198791245065723400674325888909391085087077176063211049427541578547691946223012893700467833616581210236043578818895143572610024773060879084666117896078003310775686261198889907017103727694005260798017063112698362993983154024627992312496986204604566354645499912580703976396842256565219708638898174810891995720856143259915567423923770560856161150937880288827963737294754831753737552738446216285119626329003455100963761351878086655222551169433844936427210100520589203503224245317883729742079958065172006521028271586500235059742727972833995913604155804063530887494009404753512360936422293563487379525915048743341763105529821572287272264828686505123600633951794562578615063477536024274826097798543999989129661247456898781589146271717114083907196017748733307293862516063513485989862433147146375732010660109462189556822713055710394071669643191227985262662325261129296108481268362319188424374596848500667012200177710407418714879654473218174824722710934238193555426470953396642195881099926316391504478329634656
